"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06081","5","SIC_0D23","29","0",1982,"A","","San Mateo County, California","Private","SIC 23 Apparel and Other Textile Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",28,606,7230355,0,0,229,11931
"06081","5","SIC_0D24","29","0",1982,"A","","San Mateo County, California","Private","SIC 24 Lumber and Wood Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",26,307,11253337,0,0,704,36655
"06081","5","SIC_0D25","29","0",1982,"A","","San Mateo County, California","Private","SIC 25 Furniture and Fixtures","County, 2-digit SIC -- by ownership sector","All establishment sizes",24,585,11638277,0,0,382,19894
"06081","5","SIC_0D26","29","0",1982,"A","","San Mateo County, California","Private","SIC 26 Paper and Allied Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",22,1110,24149776,0,0,418,21756
"06081","5","SIC_0D27","29","0",1982,"A","","San Mateo County, California","Private","SIC 27 Printing and Publishing","County, 2-digit SIC -- by ownership sector","All establishment sizes",180,3740,77923834,0,0,400,20835
"06081","5","SIC_0D28","29","0",1982,"A","","San Mateo County, California","Private","SIC 28 Chemicals and Allied Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",46,2366,60791159,0,0,494,25693
"06081","5","SIC_0D29","29","0",1982,"A","","San Mateo County, California","Private","SIC 29 Petroleum and Coal Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",8,78,2445415,0,0,602,31351
"06081","5","SIC_0D30","29","0",1982,"A","","San Mateo County, California","Private","SIC 30 Rubber and Misc. Plastics Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",37,1469,32624473,0,0,427,22208
"06081","5","SIC_0D31","29","0",1982,"A","","San Mateo County, California","Private","SIC 31 Leather and Leather Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,39,530592,0,0,261,13604
"06081","5","SIC_0D32","29","0",1982,"A","","San Mateo County, California","Private","SIC 32 Stone, Clay, and Glass Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",25,703,18376693,0,0,502,26140
